Kategori,Nama_File,Hue_1,Warna_1,Area,Perimeter,Circularity,Aspect_Ratio,Solidity,Extent,Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Mean_H,Mean_S,Mean_V,Std_H,Std_S,Std_V,Skew_R,Skew_G,Skew_B,Kurt_R,Kurt_G,Kurt_B,Contrast,Correlation,Energy,Homogeneity,Dissimilarity,Entropy,FFT_Mean,FFT_Std,Gabor_Mean,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg,Canny_Edge_Density_Low,Canny_Edge_Density_Medium,Canny_Edge_Density_High,Canny_Contour_Count_Low,Canny_Contour_Count_Medium,Canny_Contour_Count_High,Canny_Avg_Contour_Length_Low,Canny_Avg_Contour_Length_Medium,Canny_Avg_Contour_Length_High,Sobel_Mean,Sobel_Std,Hue_2,Warna_2,Hue_3,Warna_3
pisang,istockphoto-495671192-612x612.jpg,22.5,Oranye,298779.0,2200.0,0.7757371168982684,1.25,1.0,0.996328531412565,234.2,217.6,169.75,34.52,48.19,92.75,13.33,78.13,234.22,17.33,89.0,34.53,-2.52,-1.45,-0.45,7.79,1.93,-1.46,2238.51,0.2179198310656324,0.153503334217952,0.01,47.31,5.35,4050.45,121615.98,0.0,0.9425,0.2587,0.9071,0.4637,0.9858,0.215,0.6439,0.9333,0.4676,1.0486,0.9047,0.4624,0.7433,0.9058,0.464,1.3341,0.8847,0.4607,1.6963,1.0291,0.716,30,23,19,313.35,238.2,201.63,17.29,50.67,25.0,Kuning,,
pisang,istockphoto-499360203-612x612.jpg,22.5,Oranye,231569.0,1980.0,0.7422665740221761,1.61,1.0,0.9957387340901273,250.92,239.66,206.37,11.54,24.98,75.97,9.1,46.95,250.95,16.67,74.37,11.52,-8.2,-1.88,-1.13,113.89,5.83,-0.48,647.34,0.1063506262550056,0.365227481086068,0.0,25.44,3.45,2250.47,115998.91,0.0,0.3471,0.1081,0.9574,0.6677,0.9809,0.4458,0.2591,0.9725,0.6709,0.4424,0.9521,0.6664,0.2556,0.9561,0.6676,0.4313,0.9491,0.6658,0.4786,0.3264,0.2825,10,8,7,201.61,169.2,170.03,7.34,30.73,25.0,Kuning,,
pisang,istockphoto-499360203-612x612.jpg,22.5,Oranye,231569.0,1980.0,0.7422665740221761,1.61,1.0,0.9957387340901273,250.92,239.66,206.37,11.54,24.98,75.97,9.1,46.95,250.95,16.67,74.37,11.52,-8.2,-1.88,-1.13,113.89,5.83,-0.48,647.34,0.1063506262550056,0.365227481086068,0.0,25.44,3.45,2250.47,115998.91,0.0,0.3471,0.1081,0.9574,0.6677,0.9809,0.4458,0.2591,0.9725,0.6709,0.4424,0.9521,0.6664,0.2556,0.9561,0.6676,0.4313,0.9491,0.6658,0.4786,0.3264,0.2825,10,8,7,201.61,169.2,170.03,7.34,30.73,25.0,Kuning,,
pisang,istockphoto-499436327-612x612.jpg,22.5,Oranye,316498.0,2258.0,0.780068891300266,1.18,1.0,0.9964423791353407,237.56,217.6,164.51,30.42,47.28,93.96,15.02,84.55,237.61,19.9,92.51,30.4,-2.86,-1.45,-0.48,10.16,1.76,-1.29,2060.25,0.2086648286300305,0.1186216693431048,0.0,45.39,5.64,5273.96,125123.52,0.0,1.4324,0.3266,0.8889,0.4271,0.9765,0.1824,1.1256,0.9109,0.4305,1.4975,0.8877,0.4256,1.0827,0.894,0.4283,2.024,0.863,0.4239,1.6012,1.1529,0.8198,60,37,31,151.39,173.4,145.98,21.5,61.85,25.0,Kuning,,
pisang,istockphoto-499436327-612x612.jpg,22.5,Oranye,316498.0,2258.0,0.780068891300266,1.18,1.0,0.9964423791353407,237.56,217.6,164.51,30.42,47.28,93.96,15.02,84.55,237.61,19.9,92.51,30.4,-2.86,-1.45,-0.48,10.16,1.76,-1.29,2060.25,0.2086648286300305,0.1186216693431048,0.0,45.39,5.64,5273.96,125123.52,0.0,1.4324,0.3266,0.8889,0.4271,0.9765,0.1824,1.1256,0.9109,0.4305,1.4975,0.8877,0.4256,1.0827,0.894,0.4283,2.024,0.863,0.4239,1.6012,1.1529,0.8198,60,37,31,151.39,173.4,145.98,21.5,61.85,25.0,Kuning,,
pisang,istockphoto-512335536-612x612.jpg,22.5,Oranye,286559.0,2160.0,0.7718206869170418,0.77,1.0,0.9962418300653595,246.78,235.26,200.04,22.4,34.61,78.73,9.28,51.97,246.81,15.64,75.07,22.4,-4.59,-2.35,-0.94,27.2,6.81,-0.73,1176.65,0.1461533575245721,0.3912422818596486,0.0,34.3,3.51,3191.27,127172.49,0.0,0.5614,0.1816,0.9324,0.6456,0.9835,0.4169,0.4789,0.9389,0.6464,0.7589,0.928,0.6449,0.3664,0.9427,0.6473,0.6412,0.9201,0.644,1.0242,0.591,0.2555,22,18,13,243.81,173.09,100.18,11.92,39.3,25.0,Kuning,,
pisang,istockphoto-512335536-612x612.jpg,22.5,Oranye,286559.0,2160.0,0.7718206869170418,0.77,1.0,0.9962418300653595,246.78,235.26,200.04,22.4,34.61,78.73,9.28,51.97,246.81,15.64,75.07,22.4,-4.59,-2.35,-0.94,27.2,6.81,-0.73,1176.65,0.1461533575245721,0.3912422818596486,0.0,34.3,3.51,3191.27,127172.49,0.0,0.5614,0.1816,0.9324,0.6456,0.9835,0.4169,0.4789,0.9389,0.6464,0.7589,0.928,0.6449,0.3664,0.9427,0.6473,0.6412,0.9201,0.644,1.0242,0.591,0.2555,22,18,13,243.81,173.09,100.18,11.92,39.3,25.0,Kuning,,
pisang,istockphoto-519124142-612x612.jpg,29.0,Kuning,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,244.68,244.78,216.47,27.89,26.22,67.65,9.29,35.07,246.08,19.0,61.64,24.4,-4.39,-4.58,-1.32,24.04,26.22,0.12,893.82,0.1237805521079554,0.5336071802809844,0.0,29.9,2.61,3843.89,121552.02,0.0,1.0009,0.1984,0.9393,0.7432,0.9606,0.5523,0.6171,0.9541,0.7448,1.4379,0.9282,0.7419,0.8609,0.9397,0.7436,1.0876,0.9352,0.7423,1.2039,0.8326,0.6091,30,19,14,184.88,200.19,200.21,12.84,53.35,,,,
pisang,istockphoto-519124142-612x612.jpg,29.0,Kuning,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,244.68,244.78,216.47,27.89,26.22,67.65,9.29,35.07,246.08,19.0,61.64,24.4,-4.39,-4.58,-1.32,24.04,26.22,0.12,893.82,0.1237805521079554,0.5336071802809844,0.0,29.9,2.61,3843.89,121552.02,0.0,1.0009,0.1984,0.9393,0.7432,0.9606,0.5523,0.6171,0.9541,0.7448,1.4379,0.9282,0.7419,0.8609,0.9397,0.7436,1.0876,0.9352,0.7423,1.2039,0.8326,0.6091,30,19,14,184.88,200.19,200.21,12.84,53.35,,,,
pisang,istockphoto-874426588-612x612.jpg,38.0,Hijau,301834.0,2210.0,0.7765930075171448,1.24,1.0,0.9963491120353866,203.37,215.13,166.4,61.74,52.08,99.98,21.61,77.55,215.38,20.19,95.29,51.49,-0.86,-1.27,-0.56,-0.52,0.88,-1.34,3548.66,0.2891107978457144,0.1821180751515368,0.01,59.57,5.32,3474.49,118001.99,0.0,0.736,0.2595,0.9011,0.4833,0.9931,0.2336,0.4261,0.9293,0.4864,0.9757,0.8796,0.4811,0.6533,0.8995,0.4836,0.8888,0.8959,0.4822,1.5914,0.9883,0.6074,47,40,23,183.33,131.5,137.42,17.53,44.51,,,,
pisang,istockphoto-874426588-612x612.jpg,38.0,Hijau,301834.0,2210.0,0.7765930075171448,1.24,1.0,0.9963491120353866,203.37,215.13,166.4,61.74,52.08,99.98,21.61,77.55,215.38,20.19,95.29,51.49,-0.86,-1.27,-0.56,-0.52,0.88,-1.34,3548.66,0.2891107978457144,0.1821180751515368,0.01,59.57,5.32,3474.49,118001.99,0.0,0.736,0.2595,0.9011,0.4833,0.9931,0.2336,0.4261,0.9293,0.4864,0.9757,0.8796,0.4811,0.6533,0.8995,0.4836,0.8888,0.8959,0.4822,1.5914,0.9883,0.6074,47,40,23,183.33,131.5,137.42,17.53,44.51,,,,
pisang,istockphoto-89486138-612x612.jpg,36.5,Hijau,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,215.4,225.98,172.38,54.91,44.1,107.36,18.54,76.8,226.09,21.73,103.88,43.79,-1.12,-1.69,-0.65,0.16,2.7,-1.46,2822.15,0.2451488469701072,0.2736949210593792,0.01,53.12,4.37,3371.15,111439.81,-0.0,0.7928,0.2503,0.9065,0.5936,0.9905,0.3523,0.4411,0.9355,0.5963,0.886,0.9022,0.5925,0.7231,0.9052,0.5938,1.1209,0.883,0.5916,1.3092,0.9439,0.6208,18,10,5,340.96,443.21,575.05,16.78,47.08,34.0,Kuning,,
pisang,istockphoto-89486138-612x612.jpg,36.5,Hijau,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,215.4,225.98,172.38,54.91,44.1,107.36,18.54,76.8,226.09,21.73,103.88,43.79,-1.12,-1.69,-0.65,0.16,2.7,-1.46,2822.15,0.2451488469701072,0.2736949210593792,0.01,53.12,4.37,3371.15,111439.81,-0.0,0.7928,0.2503,0.9065,0.5936,0.9905,0.3523,0.4411,0.9355,0.5963,0.886,0.9022,0.5925,0.7231,0.9052,0.5938,1.1209,0.883,0.5916,1.3092,0.9439,0.6208,18,10,5,340.96,443.21,575.05,16.78,47.08,34.0,Kuning,,
pisang,istockphoto-89924216-612x612.jpg,28.0,Kuning,247455.0,2032.0,0.7531104784995798,1.51,1.0,0.9959069834830484,233.52,230.93,181.14,42.63,42.63,104.96,11.36,71.45,234.58,18.64,102.13,40.56,-2.37,-2.13,-0.79,5.35,4.49,-1.26,2292.63,0.211838154350336,0.4129447130894614,0.0,47.88,3.54,3675.78,115109.83,0.0,0.8509,0.2362,0.9173,0.6574,0.9874,0.4321,0.6193,0.9347,0.6594,0.9728,0.9024,0.6562,0.6543,0.9217,0.6577,1.1572,0.9105,0.6562,1.5692,0.9748,0.7558,24,18,14,302.18,243.32,241.02,15.72,48.68,,,,
pisang,istockphoto-89924216-612x612.jpg,28.0,Kuning,247455.0,2032.0,0.7531104784995798,1.51,1.0,0.9959069834830484,233.52,230.93,181.14,42.63,42.63,104.96,11.36,71.45,234.58,18.64,102.13,40.56,-2.37,-2.13,-0.79,5.35,4.49,-1.26,2292.63,0.211838154350336,0.4129447130894614,0.0,47.88,3.54,3675.78,115109.83,0.0,0.8509,0.2362,0.9173,0.6574,0.9874,0.4321,0.6193,0.9347,0.6594,0.9728,0.9024,0.6562,0.6543,0.9217,0.6577,1.1572,0.9105,0.6562,1.5692,0.9748,0.7558,24,18,14,302.18,243.32,241.02,15.72,48.68,,,,
pisang,istockphoto-91710396-612x612.jpg,22.0,Oranye,279838.0,2138.0,0.769309597540746,1.33,1.0,0.9961909237187976,249.43,231.33,178.55,17.08,35.69,104.45,10.14,75.08,249.46,15.05,104.0,17.08,-5.69,-1.71,-0.78,40.04,3.39,-1.22,1258.89,0.1537727259018355,0.3301113883963331,0.0,35.48,3.86,2920.38,123694.33,0.0,0.5105,0.1559,0.9431,0.6156,0.986,0.379,0.3445,0.9605,0.6183,0.5261,0.9403,0.6145,0.409,0.9417,0.6159,0.7624,0.9297,0.6138,1.0801,0.6967,0.4172,24,20,14,231.6,174.77,146.19,10.43,37.85,,,,
pisang,istockphoto-91710396-612x612.jpg,22.0,Oranye,279838.0,2138.0,0.769309597540746,1.33,1.0,0.9961909237187976,249.43,231.33,178.55,17.08,35.69,104.45,10.14,75.08,249.46,15.05,104.0,17.08,-5.69,-1.71,-0.78,40.04,3.39,-1.22,1258.89,0.1537727259018355,0.3301113883963331,0.0,35.48,3.86,2920.38,123694.33,0.0,0.5105,0.1559,0.9431,0.6156,0.986,0.379,0.3445,0.9605,0.6183,0.5261,0.9403,0.6145,0.409,0.9417,0.6159,0.7624,0.9297,0.6138,1.0801,0.6967,0.4172,24,20,14,231.6,174.77,146.19,10.43,37.85,,,,
pisang,istockphoto-93029283-612x612.jpg,26.0,Kuning,279838.0,2138.0,0.769309597540746,1.33,1.0,0.9961909237187976,253.94,247.31,213.93,6.95,15.84,74.78,8.24,40.7,253.98,19.11,74.37,6.94,-11.87,-3.29,-1.38,180.75,19.21,0.13,330.88,0.0740950978530328,0.5309263827197127,0.0,18.19,2.3,1861.19,130458.62,0.0,0.2054,0.0729,0.9725,0.7592,0.977,0.5764,0.1176,0.9824,0.7613,0.2804,0.9671,0.7579,0.1842,0.9714,0.7593,0.2396,0.969,0.7583,0.7294,0.3158,0.1278,5,5,4,755.13,317.91,162.94,4.84,24.42,23.5,Oranye,,
pisang,istockphoto-93029283-612x612.jpg,26.0,Kuning,279838.0,2138.0,0.769309597540746,1.33,1.0,0.9961909237187976,253.94,247.31,213.93,6.95,15.84,74.78,8.24,40.7,253.98,19.11,74.37,6.94,-11.87,-3.29,-1.38,180.75,19.21,0.13,330.88,0.0740950978530328,0.5309263827197127,0.0,18.19,2.3,1861.19,130458.62,0.0,0.2054,0.0729,0.9725,0.7592,0.977,0.5764,0.1176,0.9824,0.7613,0.2804,0.9671,0.7579,0.1842,0.9714,0.7593,0.2396,0.969,0.7583,0.7294,0.3158,0.1278,5,5,4,755.13,317.91,162.94,4.84,24.42,23.5,Oranye,,
pisang,istockphoto-93385142-612x612.jpg,25.5,Kuning,248066.0,2034.0,0.7534860403672529,1.5,1.0,0.99591302532479,232.84,220.28,164.31,31.49,43.44,104.27,15.42,84.98,232.95,18.29,101.83,31.36,-2.22,-1.14,-0.49,7.79,0.99,-1.53,2066.37,0.2088395527306483,0.135568941234429,0.01,45.46,5.16,4158.3,110899.36,-0.01,1.0161,0.2399,0.9185,0.5195,0.9833,0.2698,0.8647,0.9403,0.523,1.2304,0.9025,0.5171,0.7052,0.9184,0.5199,1.2642,0.9128,0.5179,1.1538,0.819,0.6548,23,18,13,228.13,207.02,227.64,15.28,50.44,23.0,Oranye,,
pisang,istockphoto-93385142-612x612.jpg,25.5,Kuning,248066.0,2034.0,0.7534860403672529,1.5,1.0,0.99591302532479,232.84,220.28,164.31,31.49,43.44,104.27,15.42,84.98,232.95,18.29,101.83,31.36,-2.22,-1.14,-0.49,7.79,0.99,-1.53,2066.37,0.2088395527306483,0.135568941234429,0.01,45.46,5.16,4158.3,110899.36,-0.01,1.0161,0.2399,0.9185,0.5195,0.9833,0.2698,0.8647,0.9403,0.523,1.2304,0.9025,0.5171,0.7052,0.9184,0.5199,1.2642,0.9128,0.5179,1.1538,0.819,0.6548,23,18,13,228.13,207.02,227.64,15.28,50.44,23.0,Oranye,,
pisang,istockphoto-953956760-612x612.jpg,37.0,Hijau,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,208.58,222.43,168.48,60.69,45.55,100.88,18.02,78.59,222.76,21.01,94.3,45.16,-1.1,-1.56,-0.44,0.27,2.37,-1.6,3053.01,0.2604632209051636,0.2826019117383352,0.01,55.25,4.41,3202.58,109494.29,0.0,0.8397,0.2668,0.9028,0.553,0.9907,0.3058,0.4037,0.9386,0.5561,0.9421,0.8934,0.5518,0.7954,0.8978,0.5533,1.2176,0.8812,0.5509,1.5295,1.2347,0.8426,24,19,16,299.95,303.87,242.66,18.17,49.19,,,,
pisang,istockphoto-953956760-612x612.jpg,37.0,Hijau,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,208.58,222.43,168.48,60.69,45.55,100.88,18.02,78.59,222.76,21.01,94.3,45.16,-1.1,-1.56,-0.44,0.27,2.37,-1.6,3053.01,0.2604632209051636,0.2826019117383352,0.01,55.25,4.41,3202.58,109494.29,0.0,0.8397,0.2668,0.9028,0.553,0.9907,0.3058,0.4037,0.9386,0.5561,0.9421,0.8934,0.5518,0.7954,0.8978,0.5533,1.2176,0.8812,0.5509,1.5295,1.2347,0.8426,24,19,16,299.95,303.87,242.66,18.17,49.19,,,,
pisang,istockphoto-96891345-612x612.jpg,22.5,Oranye,248066.0,2034.0,0.7534860403672529,1.5,1.0,0.99591302532479,242.2,225.47,178.02,25.35,43.85,101.77,9.96,74.14,242.23,16.18,99.76,25.35,-3.38,-1.46,-0.69,17.34,1.93,-1.35,1866.2,0.1919384868411714,0.3400188093094667,0.0,43.2,3.92,3650.55,114320.56,-0.0,0.8079,0.2094,0.9283,0.6128,0.9851,0.3755,0.6876,0.9463,0.6153,1.145,0.9123,0.611,0.5363,0.9303,0.6131,0.8626,0.9241,0.6117,1.308,0.6632,0.5131,25,22,19,240.66,133.01,117.12,13.9,47.2,25.0,Kuning,,
pisang,istockphoto-96891345-612x612.jpg,22.5,Oranye,248066.0,2034.0,0.7534860403672529,1.5,1.0,0.99591302532479,242.2,225.47,178.02,25.35,43.85,101.77,9.96,74.14,242.23,16.18,99.76,25.35,-3.38,-1.46,-0.69,17.34,1.93,-1.35,1866.2,0.1919384868411714,0.3400188093094667,0.0,43.2,3.92,3650.55,114320.56,-0.0,0.8079,0.2094,0.9283,0.6128,0.9851,0.3755,0.6876,0.9463,0.6153,1.145,0.9123,0.611,0.5363,0.9303,0.6131,0.8626,0.9241,0.6117,1.308,0.6632,0.5131,25,22,19,240.66,133.01,117.12,13.9,47.2,25.0,Kuning,,
pisang,istockphoto-97689079-612x612.jpg,26.5,Kuning,240123.0,2008.0,0.7483697210738142,1.55,1.0,0.99583208918085,250.57,243.4,204.01,13.68,22.05,84.86,9.43,49.81,250.76,17.49,83.6,13.06,-5.46,-2.42,-1.2,39.84,8.51,-0.34,627.73,0.1039343305159796,0.4662002593029905,0.0,25.05,2.9,2127.52,118991.55,0.0,0.3024,0.0979,0.9637,0.7173,0.9828,0.5145,0.1649,0.9779,0.7196,0.3814,0.957,0.7162,0.273,0.9617,0.7174,0.3904,0.9583,0.7159,0.6441,0.3173,0.2215,9,8,7,318.67,176.83,136.68,6.71,29.88,24.0,Oranye,,
pisang,istockphoto-97689079-612x612.jpg,26.5,Kuning,240123.0,2008.0,0.7483697210738142,1.55,1.0,0.99583208918085,250.57,243.4,204.01,13.68,22.05,84.86,9.43,49.81,250.76,17.49,83.6,13.06,-5.46,-2.42,-1.2,39.84,8.51,-0.34,627.73,0.1039343305159796,0.4662002593029905,0.0,25.05,2.9,2127.52,118991.55,0.0,0.3024,0.0979,0.9637,0.7173,0.9828,0.5145,0.1649,0.9779,0.7196,0.3814,0.957,0.7162,0.273,0.9617,0.7174,0.3904,0.9583,0.7159,0.6441,0.3173,0.2215,9,8,7,318.67,176.83,136.68,6.71,29.88,24.0,Oranye,,
